mU	mW	eP	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.0015	1.5399	273.842	0.2	3.2903445623126686	35.62247890262442	0.03182081329464304	5.298316906283709	0.0	0.0	0.0	2.8881032529130377	0.0	0.0	0.9999999943827046	0.9999999909432866	0.9999999853867381	0.9999999763918456	0.9999999617842087	0.9999999379386917	0.9999998986895203	0.999999833224292	0.9999997216974466	0.9999995252004742	0.9999991600561947	0.9999984218871679	0.9999967149131398	0.9999917833514809	0.999970325799623	0.9997149495529951	0.14325105328521653	0.03885429274915471	0.03182081329464304	0.03319611534851801	0.04141426970432583	0.05686446899400049	0.08031973926643383	0.11207722434705675	0.15118718879250664	0.19517961398674724	0.24062170545172515	0.2841912461794651	0.3235344519310974	0.3575041974851545
0.0019	0.0392	16.5482	0.23333333333333334	2.043359717856942	35.62247890262442	0.04463424819189074	5.298316906283709	0.0	0.0	0.0	2.9386962607126472	0.0	0.0	0.9999998824016773	0.9999998103341324	0.9999996938039686	0.999999504902944	0.9999991974389644	0.9999986937229113	0.9999978598204056	0.9999964560400861	0.9999940292079696	0.9999896528267314	0.9999812159002073	0.9999631354758133	0.9999171616166896	0.9997602524541407	0.9987855091486615	0.9534359310903555	0.09567418463619819	0.05396007823616791	0.04463424819189074	0.045439451844725434	0.0539523617996126	0.07025728172821927	0.09493299057144557	0.1279601296006448	0.16793170006365293	0.21197739779930766	0.2565507905908022	0.298530585462516	0.335910871292174	0.36785999230894906
1.911	39.2419	0.0165	0.36666666666666664	0.7880462815669912	92.36708571873861	0.019881738971060926	8.531678524172808	0.0	0.0	0.0	155.46351074059103	0.0	0.0	0.9994654583517463	0.9872294296929559	0.97103553908602	0.9537305123415649	0.9274375600227243	0.8880734867860712	0.8312794282635932	0.7536785369790897	0.6552036288346915	0.5413358379954049	0.42300943726823875	0.3129567258214642	0.2206904511484953	0.14987949495218136	0.09921676926485092	0.06490514617030405	0.04276636030403306	0.02933362841416449	0.022179111422037767	0.019881738971060926	0.02189647629273267	0.028426069514814443	0.040282813362155404	0.05864873954338623	0.08461442709970561	0.11848321739392696	0.159120535537114	0.20386863607237474	0.24927427384987477	0.2921877177542023
60.4296	0.0012	523.2991	0.5333333333333333	0.7880462815669912	1000.0	0.003689006604999426	57.36152510448679	0.0	0.0	0.0	4782.952958563964	0.0	0.0	0.9884888783139225	0.9815932316598347	0.9706894846894195	0.9536318777698778	0.9273901317712152	0.8880409345801066	0.8312481931001717	0.7536396180283779	0.6551474414038183	0.5412491879096648	0.4228722262417278	0.31273723599828823	0.2203380228193632	0.14931291058140347	0.09830575344506486	0.0634409767207422	0.0404155037710927	0.025565483435752077	0.01615567716552102	0.010294806732382296	0.0067410711370547525	0.004717052962888995	0.003771191064854752	0.003689006604999426	0.004447605715637911	0.006206777702611669	0.009331594281535651	0.014439883209576856	0.022457764787102374	0.03464071524695407
0.0604	1.2409	0.5233	0.1	1.2689610031679222	3.2903445623126686	0.08249131346543243	2.043359717856942	0.0	0.0	0.0	7.548857648141037	0.0	0.0	0.9999539238630769	0.9999231718261127	0.9998690697317592	0.9997686764191674	0.9995657054982071	0.9990933237886575	0.9976884185944047	0.9908063718603186	0.8715677734322187	0.5593075527771426	0.42950106603477745	0.31881006571002374	0.22835762718631675	0.16123376652784918	0.11657314561679596	0.09139560217374072	0.08249131346543243	0.08720647817018563	0.10331927268165937	0.12857264616733782	0.16040423727433353	0.19609143135159532	0.23312113809729593	0.26947760950891647	0.3037300110919573	0.33498069551043574	0.3627635950679505	0.38693964688108684	0.4076029544366184	0.42500034122204966
0.3398	0.007	0.0029	0.2	1.2689610031679222	13.73823795883263	0.04477855661853443	3.2903445623126686	0.0	0.0	0.0	30.034763668189772	0.0	0.0	0.9999116683608836	0.9998321346691038	0.9996357419427232	0.9989389062829064	0.9923444507859496	0.8961287300616184	0.8324426470812936	0.7541836052149523	0.6555973929637499	0.5417890570543757	0.4236474472029647	0.31393243226013606	0.2222287570380465	0.15232934881603039	0.1031255418045063	0.07112727449548187	0.05261580316766669	0.04477855661853443	0.046044280503676115	0.05595299713263403	0.07471524925379112	0.10249554213296418	0.1385692875327313	0.1807884843053572	0.225827267319986	0.2701366156414975	0.3109346862661221	0.34665066195622873	0.3768039577496964	0.4016324013942608
339.8208	6.9783	2.9427	0.5333333333333333	0.7880462815669912	1000.0	0.0015607959595346965	92.36708571873861	0.0	0.0	0.0	26749.410111680754	0.0	0.0	0.9884886753979666	0.9815930783300268	0.970689340503177	0.9536317075538143	0.9273898954752273	0.8880405772957636	0.8312476320972039	0.7536387235222574	0.6551460065031863	0.5412468807558382	0.4228685132602727	0.31273125851566996	0.2203283985288901	0.14929741399859509	0.09828080159403867	0.06340080146891555	0.04035082030050512	0.02546134911713261	0.015988050987432004	0.010025026468237493	0.006307002959795277	0.004018949172019778	0.002649202249729882	0.0018877119719460322	0.0015607959595346965	0.0015933213288356629	0.001991791812478926	0.002844877862804908	0.004340612891867786	0.006801228075421767
10.7461	0.2207	0.0931	0.5	0.7880462815669912	621.0169418915616	0.008579640641077519	22.122162910704493	0.0	0.0	0.0	865.0276177780303	0.0	0.0	0.9884983487405155	0.9815979511819256	0.9706923175073543	0.9536339688678311	0.927392120691967	0.8880433349634435	0.8312515794028391	0.7536447805401391	0.6551555767090652	0.5412621783471554	0.42289307608495524	0.31277076615147753	0.22039198459343928	0.14939977497664805	0.09844558640564126	0.06366605651814207	0.040777725493444106	0.02614820371702901	0.01709258522036541	0.011799791595091562	0.00915498496254287	0.008579640641077519	0.009928502235443903	0.01344584094738278	0.01976476013306169	0.02991179925731567	0.04524304088864727	0.06719838633006982	0.09678150285942709	0.13385963544156948
0.0107	220.6734	93.0572	0.16666666666666666	1.2689610031679222	8.531678524172808	0.06306836379873093	3.2903445623126686	0.0	0.0	0.0	3.60967746727736	0.0	0.0	0.9999998807799879	0.9999998062913596	0.9999996835242891	0.999999478327439	0.9999991275864606	0.999998506347486	0.999997342230953	0.9999949575107535	0.9999893237910567	0.9999724383447762	0.9998933026989902	0.9986974037967895	0.27930475206266003	0.1620743649808501	0.11102690577378527	0.08050769639911405	0.06541784351273712	0.06306836379873093	0.07212474577074986	0.09196735889832389	0.12181564321851081	0.15988709213082972	0.20312532120590363	0.2477844326378977	0.29046495446240905	0.3288666387774348	0.3619250522618397	0.389521192517621	0.41208697097594676	0.43029219488736087
0.0255	0.0029	0.0392	0.0	NaN	NaN	0.10530845127565348	2.043359717856942	0.0	0.0	0.0	NaN	0.0	0.0	0.9999365903905114	0.9998967050198312	0.9998305207774014	0.9997186541976045	0.9995238387987317	0.999167615384858	0.9984615113917618	0.9968550594170487	0.9921498984331739	0.9685053553500669	0.6700635717879891	0.3461063880606188	0.23913440934652663	0.17056792633029674	0.1281620380561991	0.10754890661012423	0.10530845127565348	0.11848695478963486	0.14400156298453995	0.17808080918297434	0.2163584764894251	0.2546581035019022	0.28984800656148224	0.3201961135632059	0.3451939506834852	0.3651470738015849	0.38078606621924205	0.39299345899116284	0.4026417958673162	0.4105086218623903
25.483	2.9427	39.2419	0.5333333333333333	0.7880462815669912	1000.0	0.005623821042684706	35.62247890262442	0.0	0.0	0.0	2034.6258477079646	0.0	0.0	0.9884899018586761	0.9815938594132275	0.9706899379652822	0.9536322871789393	0.9273906011902439	0.8880415759528457	0.8312491560254957	0.7536411256849509	0.6551498426513944	0.5412530381448615	0.4228784158883686	0.3127471963905314	0.22035405704207417	0.14933872559122852	0.09834731601377524	0.06350788978236825	0.04052321788231547	0.025738845371213327	0.016434611709894485	0.01074338179388975	0.007461878928254008	0.005873820330809918	0.005623821042684706	0.006646620419635877	0.009145649382185424	0.013611178521357849	0.02086021848059533	0.032058844140797065	0.04864867717489999	0.07206336770588428
805.8422	0.0931	0.0012	0.5333333333333333	0.7880462815669912	1000.0	0.0010064305124337842	148.73521072935117	0.0	0.0	0.0	63388.37067654163	0.0	0.0	0.9884886671790036	0.9815930693246849	0.9706893286051215	0.953631690002291	0.9273898682074952	0.8880405340039944	0.8312475627684396	0.7536386121220848	0.6551458272670667	0.541246592230329	0.4228680487160147	0.31273051051449197	0.2203271940768639	0.1492954745394029	0.09827767859228298	0.06339577269368997	0.04034272284136177	0.025448310563737322	0.01596705673420931	0.009991223416803313	0.006252579476903327	0.003931334584012006	0.002508175469766045	0.0016607661061087916	0.0011957270140718344	0.0010064305124337842	0.0010492387633904696	0.001333550642483664	0.0019234917974089603	0.002951182834227595
0.8058	93.0572	1.2409	0.26666666666666666	1.2689610031679222	35.62247890262442	0.029994474305063707	5.298316906283709	0.0	0.0	0.0	67.68147138542064	0.0	0.0	0.9998757811074762	0.9996576264768814	0.9980704919884966	0.9601074074245907	0.9280075408533426	0.8882556471467031	0.8313777140042233	0.7537585982770325	0.6552945977656662	0.5414619121912767	0.4232007554838091	0.31325770163561795	0.22117029103244015	0.15064783306610355	0.10044773443981395	0.06687422577061829	0.04590545386974471	0.0343093513064161	0.029994474305063707	0.031985178206643886	0.04024521463299346	0.05538988056065928	0.07822322435140161	0.10907546256172765	0.14713067069780386	0.19016439024838605	0.23499282425074078	0.2784108082615715	0.3180170093956202	0.35252364291986493
0.1433	0.5233	220.6734	0.16666666666666666	1.2689610031679222	8.531678524172808	0.05715538171660788	3.2903445623126686	0.0	0.0	0.0	14.277632574621355	0.0	0.0	0.9999991971213538	0.9999985365509984	0.9999971080469896	0.9999934207463037	0.9999804839452142	0.9998945978896571	0.9935089686752738	0.7578056272522566	0.6565708788181955	0.5424599410867472	0.4243832520737025	0.31492657425794135	0.22368786418746495	0.15454660676950221	0.10654783054308108	0.07643119341127465	0.060785921565948496	0.05715538171660788	0.0642645025262666	0.08166005393182772	0.10895570982321459	0.14494921532799251	0.1871119112290952	0.23189838289926007	0.27572006846072467	0.31587457821278936	0.3509021173955152	0.3804095225003206	0.4046845050412258	0.4243454848647689
143.3013	523.2991	0.2207	0.5333333333333333	0.7880462815669912	1000.0	0.002423156322163192	92.36708571873861	0.0	0.0	0.0	11298.762167965226	0.0	0.0	0.988488709370413	0.9815931084588707	0.9706893740813783	0.9536317524698781	0.927389962163895	0.888040681198545	0.8312477972513955	0.7536389881270485	0.6551464317567166	0.5412475650096854	0.4228696147655968	0.31273303202080294	0.22033125419093683	0.14930201222719666	0.0982882057462039	0.06341272366709359	0.04037001711470759	0.025492258335116397	0.016037815994477782	0.01010514321215235	0.006435965380832135	0.004226491918682898	0.0029830883120197218	0.0024245483887338436	0.002423156322163192	0.002976566058126224	0.004205348011933682	0.006373928892357429	0.00993369556949838	0.015583417378880745
4.5316	0.0165	6.9783	0.43333333333333335	0.7880462815669912	239.5026619987486	0.013069119805821332	13.73823795883263	0.0	0.0	0.0	365.72382580587174	0.0	0.0	0.9886940163935162	0.9816419804334955	0.9707099382927209	0.9536433165660275	0.9273984561413776	0.8880490010689422	0.8312581693441289	0.7536539162123742	0.6551694059735474	0.541283911670153	0.4229277421076403	0.31282637713582495	0.22048138442030765	0.1495435923327326	0.0986769593476099	0.06403817610578588	0.041375826966018645	0.027108481396689338	0.018631653143488844	0.014259622842515108	0.013069119805821332	0.014765051159263368	0.01959959355487576	0.02832455148585916	0.04211302318992421	0.06234112895301703	0.09011666725099296	0.1255841090256236	0.16735183950996907	0.21256679531850584
0.0045	16.5482	0.007	0.0	NaN	NaN	0.15883720034607132	2.043359717856942	0.0	0.0	0.0	NaN	0.0	0.0	0.9999396529740687	0.9999026387352066	0.9998427370536345	0.9997454991204373	0.9995868752432115	0.999326054818085	0.9988916884135932	0.9981532698451635	0.996855595167378	0.9944491161378404	0.9895767874911628	0.9781637032538886	0.9439725544662659	0.7988894902980882	0.3895574562184574	0.1957788877420557	0.15883720034607132	0.16541424478295144	0.19037005723107978	0.2236975255752898	0.25906165888285415	0.292253618395888	0.3209077217046728	0.3441073351337885	0.36188362677575214	0.3747844616703445	0.3835828617698277	0.38910734177118567	0.39215231209577045	0.39343422702707626
0.0029	0.0255	60.4296	0.2	2.043359717856942	22.122162910704493	0.04330889553905269	5.298316906283709	0.0	0.0	0.0	3.0049673904271508	0.0	0.0	0.9999999507246132	0.9999999204604587	0.999999871417574	0.9999997916370476	0.9999996610484082	0.9999994451639987	0.9999990825657055	0.9999984579557691	0.9999973379544357	0.9999951980566717	0.9999906771273077	0.9999794468401954	0.9999426844533559	0.9997346379026345	0.9931074707757744	0.10160472165875183	0.05851405451564651	0.04555466208728686	0.04330889553905269	0.04965777065607637	0.06450086560599998	0.08820328714182403	0.12062555184086474	0.16035547379951073	0.20455676759623653	0.24965589983061104	0.29241889349753425	0.33069392384479895	0.363528493382268	0.3908744231437029
2.9427	25.483	0.0604	0.4	0.7880462815669912	148.73521072935117	0.016511899147285614	8.531678524172808	0.0	0.0	0.0	238.21800828542868	0.0	0.0	0.9935174162478815	0.9818580652521273	0.9707584553656321	0.9536626015661674	0.927408907545228	0.8880565355253122	0.8312655145093161	0.7536630865958122	0.6551826309792617	0.5413042877572922	0.42295999241764515	0.31287795566546767	0.2205641956027466	0.1496767203478168	0.09889101530420123	0.06438220396660836	0.04192819775248202	0.02799386620515459	0.020046913897615547	0.016511899147285614	0.016628333057060945	0.020327627100928832	0.02814496068484346	0.0411145844242646	0.06054206492626272	0.08753632024557839	0.12231354537842637	0.16359118777278814	0.20859541296352493	0.2538651255053298
93.0572	0.8058	1.911	0.5333333333333333	0.7880462815669912	1000.0	0.0029240645656514338	57.36152510448679	0.0	0.0	0.0	7348.3908672373545	0.0	0.0	0.9884887605183591	0.9815931481162405	0.9706894123877894	0.9536317986445696	0.9273900270217819	0.8880407797914265	0.8312479524013532	0.753639235724327	0.6551468290676482	0.5412482039234058	0.4228706430455022	0.31273468747546096	0.22033391966328658	0.14930630410987467	0.09829511646677214	0.06342385102515004	0.04038793332576011	0.025521103650065536	0.016084252936274118	0.010179888886636257	0.006556247875832749	0.004419977267879931	0.0032941304797281636	0.0029240645656514338	0.003224045962394041	0.004257315706784303	0.006244981312562579	0.009600803653013634	0.014986438048309866	0.02336983375124954
0.0931	805.8422	0.0019	0.13333333333333333	1.2689610031679222	5.298316906283709	0.0741706682245439	2.043359717856942	0.0	0.0	0.0	10.26424046989322	0.0	0.0	0.9999264843194994	0.9998767601686327	0.9997879087152745	0.9996180899174544	0.9992535951099106	0.9982852889892121	0.9942399196796954	0.9339189534373697	0.6693852966361913	0.5453430066098306	0.42606751251157177	0.3166749551167823	0.2260967352055292	0.15821228206663443	0.11225475664687973	0.08526099243841412	0.0741706682245439	0.07679938791506055	0.09180877351510724	0.11802278743551685	0.1535507590908076	0.19533123405467628	0.2395213904527807	0.2824757806593071	0.321582101083229	0.3555036356502781	0.38393727448340864	0.4072133207607386	0.4259558853411797	0.4408658778231618
0.5233	0.1433	0.3398	0.23333333333333334	1.2689610031679222	22.122162910704493	0.036699589773974035	5.298316906283709	0.0	0.0	0.0	44.860986005191855	0.0	0.0	0.9999006453468383	0.9997864547785464	0.999396672337586	0.9961909466970166	0.9345155928694645	0.88888949795642	0.8315817974714572	0.7538737652276092	0.6553959933553208	0.5415848946503661	0.42337722017981555	0.31352934428035234	0.22159958040128394	0.15133221547686437	0.10154043614391067	0.06861492876658433	0.04866371063573472	0.038640671248256896	0.036699589773974035	0.04214120374023071	0.05514095856118512	0.07626688939641997	0.10576879233281633	0.1428166439270665	0.18514725162791068	0.22949766246723582	0.2725988689246249	0.3120384279712182	0.34654883701492056	0.37581537832415
523.2991	143.3013	339.8208	0.5333333333333333	0.7880462815669912	1000.0	0.0012377296192427514	148.73521072935117	0.0	0.0	0.0	41174.62882787406	0.0	0.0	0.988488669994496	0.9815930726126091	0.970689333130975	0.9536316968147194	0.927389878882785	0.8880405510114525	0.831247590041633	0.7536386559687518	0.6551458978279536	0.5412467058247081	0.42286823161574755	0.3127308050200303	0.2203276683002499	0.1492962381559811	0.09827890820404908	0.06339775266729385	0.04034591105958964	0.025453444281810404	0.01597532298153876	0.010004533247445751	0.006274009220651787	0.003965835438604653	0.002563713718981313	0.0017501529830735523	0.0013395494160130044	0.0012377296192427514	0.0014209396167792097	0.001930158100358046	0.0028792402326608076	0.004477533831486835
16.5482	0.0045	0.0107	0.5333333333333333	0.7880462815669912	1000.0	0.0069460088125365	22.122162910704493	0.0	0.0	0.0	1331.540508976297	0.0	0.0	0.9884919430653726	0.9815949623632855	0.9706906341298551	0.9536328227160663	0.9273911286833485	0.8880422276139517	0.8312500863160796	0.7536425511565614	0.6551520934972106	0.5412566350909205	0.42288419078161926	0.3127564845388956	0.2203690057465185	0.1493627899370921	0.0983860557717979	0.06357024958478535	0.04062358119311845	0.025900322877293953	0.016694287328093384	0.0111606329575952	0.008131446103445043	0.0069460088125365	0.007334886462110511	0.009362351816265218	0.01341867130183358	0.020243825650151797	0.030944069007630588	0.04692549260211538	0.06963073069997505	0.09999668768943283
0.0165	4.5316	10.7461	0.13333333333333333	1.2689610031679222	5.298316906283709	0.07435892172501013	3.2903445623126686	0.0	0.0	0.0	4.082405586988005	0.0	0.0	0.9999984289625483	0.999997435256721	0.9999957775842366	0.9999929529441153	0.9999879745419235	0.9999787183655445	0.9999599908928565	0.9999166312130015	0.999791136593512	0.999243982344401	0.9928259012021733	0.46035598498161273	0.24362023024111365	0.16662321621717505	0.11794663265990239	0.08897156368238959	0.0753320239968799	0.07435892172501013	0.08470480124982455	0.10570502291010346	0.13643510019273689	0.17487484045578527	0.21777316586154546	0.2613858476118921	0.30251873229797144	0.33915467219827766	0.37046635347979556	0.3964781182065246	0.41768234058612685	0.4347562574996544
0.007	0.3398	0.0255	0.0	NaN	NaN	0.13429913950005476	2.043359717856942	0.0	0.0	0.0	NaN	0.0	0.0	0.9999454435823736	0.9999118543252268	0.999857291813013	0.9997681866533534	0.9996214176956492	0.9993763133688892	0.9989578214493051	0.9982173873776283	0.9968299816670269	0.9939762260354043	0.9871218837804364	0.9655493401297446	0.8572970180444515	0.4092091718793524	0.19014474025112496	0.14124354931361552	0.13429913950005476	0.147720402997367	0.1732186195916355	0.2047868230669731	0.23752724857249197	0.26796557207298977	0.2942046026663367	0.3156558998736826	0.3325788345122859	0.3456615030163421	0.3557337471868703	0.3636045524853605	0.3699855427718831	0.3754650637637173
6.9783	339.8208	25.483	0.4666666666666667	0.7880462815669912	385.6620421163472	0.01070718189113238	13.73823795883263	0.0	0.0	0.0	562.2103445734408	0.0	0.0	0.9885235856816714	0.9816070772260951	0.9706967383919886	0.9536366104725995	0.9273941117957655	0.8880452990516022	0.83125402637148	0.7536482962057083	0.6551609813762855	0.541270724383569	0.4229067400823884	0.3127927061868121	0.2204272685712491	0.1494565465401169	0.09853693210223863	0.06381299047165552	0.041013942212562354	0.026527598760436272	0.017701037488067582	0.012773337981154076	0.01070718189113238	0.011041149045713093	0.013800416949466196	0.019461706597182757	0.028938547174670776	0.0435152131126694	0.06461647521010946	0.09331081818166928	0.12961076460655524	0.1719530628077458
220.6734	0.0107	0.8058	0.5333333333333333	0.7880462815669912	1000.0	0.0019008798251425234	92.36708571873861	0.0	0.0	0.0	17381.9030376333	0.0	0.0	0.9884886862954188	0.9815930887016003	0.9706893528161757	0.953631724682111	0.9273899213901439	0.8880406179946981	0.8312476969943718	0.7536388276275953	0.65514617389414	0.5412471501462001	0.42286894695365973	0.3127319568142419	0.22032952292930533	0.14929922453767625	0.09828371697679021	0.06340549587241462	0.04035837920902516	0.025473520144482675	0.016007647473586115	0.010056576617392727	0.006357793158413834	0.004100698918660972	0.002780748073428146	0.002099295253058983	0.0019008798251425234	0.002139342593274841	0.0028668997341212516	0.004243434058686772	0.006565629861505931	0.010315844079271169
0.2207	10.7461	805.8422	0.2	1.2689610031679222	13.73823795883263	0.04965942185649166	3.2903445623126686	0.0	0.0	0.0	20.63018959094623	0.0	0.0	0.9999996197345794	0.9999992552257395	0.999998332356413	0.9999952061338533	0.9999760815729248	0.9990625368700253	0.8335219597651079	0.7543042893985252	0.655691597138939	0.5419248029992356	0.4238587230497349	0.31426381037671997	0.2227502353947021	0.1531525297508347	0.10442563184801626	0.07317243284359695	0.05580203701246427	0.04965942185649166	0.05332681981328746	0.06640820320409391	0.08894910370638577	0.12060027658148657	0.15983776474276215	0.20376531233045075	0.24876070943927203	0.2915376176324547	0.3298939706876575	0.36283838675582625	0.39029809343583866	0.4127300798424456
0.0392	0.0019	4.5316	0.13333333333333333	1.2689610031679222	5.298316906283709	0.08011335065633662	2.043359717856942	0.0	0.0	0.0	5.974363543762867	0.0	0.0	0.9999917461378235	0.999986287772446	0.999976775374203	0.9999594021049613	0.999925230774664	0.9998496243223469	0.9996469729210996	0.9988858055475329	0.993009367504573	0.7585159368108477	0.4425079556242767	0.3225882831064734	0.23057427203892666	0.16293795075126308	0.11768769093407913	0.09127504668550636	0.08011335065633662	0.0815515871585813	0.0940224756241685	0.11657594508389314	0.14806309956122093	0.186404938833022	0.22848646751758855	0.2708265069726945	0.31050847482689725	0.3457247056744197	0.37576613345870724	0.40070183056365816	0.4210243562018167	0.43739007218660203
39.2419	1.911	0.0045	0.5333333333333333	0.7880462815669912	1000.0	0.004504409049066064	35.62247890262442	0.0	0.0	0.0	3116.852601367351	0.0	0.0	0.9884891662930919	0.9815934192490392	0.9706896300837922	0.9536320198213141	0.9273903052416342	0.8880411803012396	0.831248568170649	0.7536402092955732	0.6551483856519726	0.5412507035319053	0.4228746637580268	0.31274115911207456	0.22034433874767664	0.14932307975908843	0.09832212698417975	0.06346733935282114	0.04045794697218973	0.02563380827600319	0.016265644738179715	0.010471738669654574	0.007025585231502925	0.005174137737695795	0.004504409049066064	0.004862336733145895	0.006318043937930451	0.009170507835693568	0.013983281097507964	0.02163421587867352	0.033338604121922646	0.050564358206023424
