mA	mB	mU	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.1433	0.5233	220.6734	0.2	92.36708571873861	1000.0	-0.010399354714195324	1000.0	0.0	0.0	0.0	6.0	24.0	420.42965122555387	1.000000000014095	1.0000000000226943	1.0000000000365468	1.0000000000588467	1.000000000094765	1.0000000001526106	1.0000000002457894	1.0000000003959206	1.0000000006378698	1.0000000010280214	1.000000001657639	1.0000000026751237	1.0000000043229973	1.00000000700122	1.0000000113788554	1.0000000186003704	1.0000000306924168	1.0000000514390963	1.000000088491296	1.0000001592616852	1.000000311103092	1.0000007153352521	1.0000024414311843	1.000048217146765	-0.0019165275415617001	-0.0021066054260075614	-0.002791689576860203	-0.004136655413355309	-0.006473380631664492	-0.010399354714195324
143.3013	523.2991	0.2207	0.0	NaN	NaN	1.0000002256944658	0.001	13.0	0.0	8.0	0.0	9.0	NaN	1.0000002256944658	1.000000377347564	1.0000006458021162	1.0000011483874645	1.000002176453052	1.0000045995186206	1.0000118330918941	1.0000454672992583	1.0005426254222163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.5316	0.0165	6.9783	0.0	NaN	NaN	1.0000000000132108	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000132108	1.0000000000212683	1.0000000000342495	1.0000000000551497	1.0000000000888098	1.0000000001430058	1.000000000230277	1.000000000370812	1.0000000005971144	1.0000000009615377	1.0000000015483972	1.0000000024935123	1.0000000040156827	1.0000000064675336	1.0000000104176339	1.0000000167834504	1.0000000270473601	1.000000043609462	1.0000000703685308	1.000000113691448	1.0000001840636363	1.0000002989851873	1.0000004882818339	1.0000008044630542	1.0000013446590224	1.0000023023123226	1.000004106945234	1.0000078788213191	1.0000173727157255	1.000052379153763
0.0045	16.5482	0.007	0.0	NaN	NaN	1.0000000000908296	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	NaN	1.0000566353469937	1.0000351174862672	1.0000217876960642	1.0000135224787836	1.000008394582669	1.0000052119799758	1.0000032362657292	1.000002009597604	1.0000012479254126	1.0000007749563111	1.0000004812507681	1.0000002988609402	1.0000001855961875	1.0000001152577846	1.0000000715768156	1.0000000444503245	1.0000000276043735	1.0000000171427723	1.0000000106459517	1.0000000066113066	1.0000000041057406	1.0000000025497324	1.0000000015834227	1.0000000009833392	1.0000000006106677	1.0000000003792335	1.0000000002355127	1.0000000001462608	1.0000000000908296
0.0029	0.0255	60.4296	0.0	NaN	NaN	1.0000000004237208	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000004237208	1.000000000682396	1.000000001099091	1.0000000017705168	1.0000000028527127	1.0000000045980864	1.0000000074157347	1.0000000119714925	1.0000000193559466	1.0000000313737294	1.000000051059425	1.0000000836453227	1.000000138507074	1.0000002334461213	1.0000004052626237	1.0000007399383453	1.0000014766781655	1.0000034680942025	1.0000108146356228	1.0000386835459856	1.0000835797957082	1.0001417255735865	1.0002308281852186	1.0003729877563068	1.0006015981964047	1.0009701195971985	1.0015651143326096	1.002527608210737	1.0040891464358144	1.0066344940622658
2.9427	25.483	0.0604	0.0	NaN	NaN	1.000121652381188	0.001	17.0	0.0	8.0	0.0	5.0	NaN	1.000121652381188	1.0002714567522173	1.0007764937696517	1.003874788217148	1.6436862284000764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93.0572	0.8058	1.911	0.0	NaN	NaN	1.0000000000759544	0.001	3.0	0.0	1.0	0.0	26.0	NaN	1.0000000000759544	1.000000000122305	1.0000000001969505	1.0000000003171405	1.0000000005107017	1.000000000822411	1.0000000013244528	1.0000000021330635	1.0000000034356844	1.0000000055347151	1.0000000089184702	1.0000000143769447	1.0000000231918817	1.0000000374522164	1.0000000605870285	1.0000000982897541	1.0000001601827708	1.0000002629788665	1.000000436921233	1.000000740115033	1.0000012940648573	1.0000023843899466	1.0000048003835802	1.0000112994163333	1.0000359885363819	1.0002396089162398	NaN	NaN	NaN	NaN
0.0931	805.8422	0.0019	0.0	NaN	NaN	1.0000000000005027	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0000005074908733	1.000000314870987	1.0000001954286046	1.00000012132144	1.0000000753260734	1.0000000467723675	1.0000000290439581	1.0000000180358413	1.0000000112002	1.000000006955376	1.0000000043193522	1.0000000026823663	1.0000000016657915	1.0000000010344796	1.0000000006424252	1.000000000398959	1.0000000002477656	1.0000000001538674	1.0000000000955496	1.0000000000593365	1.0000000000368545	1.0000000000228808	1.0000000000142035	1.000000000008829	1.000000000005483	1.000000000003411	1.0000000000021152	1.0000000000013178	1.0000000000008147	1.0000000000005027
0.5233	0.1433	0.3398	0.03333333333333333	1.2689610031679222	1.2689610031679222	-8.887845407635455	1.2689610031679222	12.0	0.0	2.0	1.0	15.0	3.4123082802533937	1.0000003850684855	1.0000006207040808	1.000001001166242	1.0000016164830567	1.0000026142759932	1.0000042392324962	1.0000069038816188	1.0000113223452232	1.0000187817876274	1.0000317469147084	1.0000553749928633	1.0001019407014595	1.000206812804995	1.0005088772620354	1.0020290711353874	-8.887845407635455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
523.2991	143.3013	339.8208	0.0	NaN	NaN	1.00000000000039	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.00000000000039	1.0000000000006242	1.0000000000010099	1.0000000000016211	1.0000000000025964	1.0000000000041784	1.00000000000674	1.0000000000108618	1.0000000000174802	1.0000000000281555	1.0000000000453324	1.0000000000730114	1.0000000001175895	1.0000000001894174	1.000000000305165	1.0000000004917953	1.000000000792951	1.0000000012795756	1.0000000020675377	1.0000000033477199	1.0000000054390095	1.0000000088854557	1.0000000146463603	1.0000000244992875	1.0000000419896575	1.0000000749883926	1.0000001439263624	1.0000003162079618	1.0000009314378902	1.0000071573126852
16.5482	0.0045	0.0107	0.0	NaN	NaN	1.00000000245163	0.001	2.0	0.0	0.0	0.0	28.0	NaN	1.00000000245163	1.0000000039479808	1.0000000063578283	1.0000000102391737	1.0000000164914187	1.0000000265650049	1.0000000428012936	1.0000000689853048	1.0000001112506147	1.0000001795745144	1.0000002902858418	1.0000004703669547	1.0000007650833687	1.000001252168381	1.0000020699263719	1.000003477641352	1.0000059991488215	1.0000108086765185	1.0000209425785744	1.00004600677041	1.0001274327701388	1.0005809614092167	1.0145928086599232	NaN	NaN	1.0000053377427247	1.0000028477152971	1.0000015956076505	1.0000009259114018	1.0000005503374245
0.0165	4.5316	10.7461	0.0	NaN	NaN	1.0000004632878088	0.001	7.0	0.0	4.0	0.0	19.0	NaN	1.0000004632878088	1.000000768137817	1.0000012976409856	1.000002262629677	1.0000041694584936	1.0000085100518117	1.0000214254036248	1.000091519352322	1.0011343409386968	1.002618624582563	1.0043107466403214	1.0070161482131945	1.0114536409143329	1.01884646938421	1.0314535496292696	1.0538384947204162	1.0967030320259978	1.1931544532724037	1.5486844463059697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.007	0.3398	0.0255	0.0	NaN	NaN	1.0000000161134375	1000.0	11.0	0.0	0.0	0.0	19.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000085639832832	1.00005312132361	1.0000329651172257	1.0000204625839182	1.0000127040178413	1.0000078880239682	1.0000048980617466	1.0000030415730605	1.0000018887888447	1.0000011729391913	1.0000007284032693	1.0000004523462103	1.0000002809129078	1.0000001744509939	1.0000001083367624	1.0000000672788663	1.000000041781273	1.0000000259468647	1.0000000161134375
6.9783	339.8208	25.483	0.03333333333333333	0.7880462815669912	0.7880462815669912	-1.728543533528211	0.7880462815669912	7.0	0.0	8.0	1.0	14.0	0.06092523796807979	1.0000000137849752	1.0000000222471133	1.0000000359530656	1.0000000582316935	1.0000000946540506	1.0000001547563744	1.0000002554421183	1.0000004283110269	1.0000007373333117	1.0000013282092879	1.000002596866057	1.000005970008902	1.000020264461042	1.000427492775254	-1.728543533528211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
220.6734	0.0107	0.8058	0.0	NaN	NaN	1.0000000000004898	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000004898	1.0000000000007976	1.0000000000012785	1.0000000000020632	1.00000000000332	1.0000000000053484	1.0000000000086167	1.0000000000138698	1.0000000000223348	1.0000000000359575	1.0000000000578975	1.0000000000932439	1.0000000001501488	1.0000000002417844	1.0000000003893588	1.0000000006270384	1.0000000010098695	1.0000000016265922	1.0000000026204119	1.0000000042225543	1.0000000068072126	1.0000000109816476	1.000000017735999	1.0000000286967636	1.0000000465674204	1.000000075925008	1.000000124739731	1.0000002074897085	1.0000003521433904	1.0000006176269123
0.2207	10.7461	805.8422	0.3	22.122162910704493	1000.0	-0.01617558043288287	1000.0	0.0	0.0	1.0	9.0	20.0	74.696835538047	1.0000000000140994	NaN	1.0000000000365685	1.0000000000588858	1.0000000000948561	1.0000000001528142	1.00000000024624	1.000000000396991	1.000000000640492	1.000000001034575	1.0000000016743213	1.000000002718068	1.000000004434627	1.0000000072947992	1.0000000121627346	1.0000000207416169	1.0000000367637005	1.0000000698116602	1.0000001514066217	1.0000004431063307	1.0000036379924786	-0.0010744971517551171	-0.0010039350532508	-0.001167756086651465	-0.0016040031485571346	-0.0024160519831532726	-0.0037990141794401267	-0.00609230946803592	-0.009878622051067598	-0.01617558043288287
0.0392	0.0019	4.5316	0.16666666666666666	148.73521072935117	1000.0	-0.11540867623650829	1000.0	0.0	0.0	0.0	5.0	25.0	2308.760826044047	1.0000000004413399	1.0000000007106817	1.0000000011444061	1.0000000018428477	1.000000002967615	1.000000004779039	1.0000000076965105	1.0000000123960022	1.0000000199675678	1.0000000321705464	1.0000000518485008	1.0000000836078267	1.0000001349377547	1.0000002180853433	1.0000003532643262	1.0000005743298936	1.0000009393044391	1.0000015512400624	1.0000026034018463	1.0000044890656445	1.000008111570678	1.0000159603011587	1.000037223168376	1.000131097337336	1.0021729714181076	-0.016688407205607596	-0.023811043342412814	-0.037613389591578464	-0.06351840854306089	-0.11540867623650829
39.2419	1.911	0.0045	0.0	NaN	NaN	1.000000000505834	1000.0	3.0	0.0	5.0	0.0	22.0	NaN	1.0000003751083713	1.000000616651197	1.0000010267333126	1.0000017453203696	1.0000030691838186	1.0000057091977115	1.0000116814679374	1.0000283038055342	1.0000955210897013	1.0007411907579047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000103270962	1.0000000622755751	1.000000037962454	1.0000000233019337	1.0000000143657146	1.0000000088808485	1.000000005499555	1.0000000034093015	1.0000000021149158	1.000000001312503	1.0000000008147394	1.000000000505834
1.2409	0.0604	143.3013	0.0	NaN	NaN	1.0000000000004463	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000004463	1.0000000000007194	1.0000000000011617	1.0000000000018594	1.000000000002995	1.0000000000048284	1.0000000000077713	1.000000000012513	1.0000000000201457	1.0000000000324423	1.0000000000522369	1.0000000000841156	1.0000000001354512	1.0000000002181322	1.0000000003513296	1.0000000005658989	1.0000000009117018	1.0000000014692356	1.0000000023688667	1.0000000038223253	1.00000000617535	1.00000000999719	1.0000000162375977	1.000000026514714	1.000000043676271	1.0000000729896013	1.000000124956086	1.0000002229832243	1.0000004287468578	1.0000009540059918
0.0012	60.4296	0.1433	0.0	NaN	NaN	Inf	0.001	26.0	0.0	4.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0014	0.2458	83.5363	0.0	NaN	NaN	1.000000004150059	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.000000004150059	1.0000000066949024	1.000000010812341	1.000000017493547	1.0000000283857258	1.0000000462771221	1.0000000760236003	1.0000001264532128	1.0000002146639189	1.0000003768884755	1.000000699962681	1.0000014277720835	1.0000033692611994	1.00000910511246	1.0000216040717895	1.0000396920863432	1.0000661256145433	1.0001075100510037	1.000173671090965	1.0002800285058298	1.0004513136234945	1.000727431026018	1.0011729761764574	1.0018929044441485	1.0030587136262408	1.004953160596283	1.0080492178609959	1.0131566470681608	1.0217148847178872	1.0364438389320139
1.3824	245.8244	0.0835	0.0	NaN	NaN	Inf	0.001	26.0	0.0	4.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.7144	0.0078	2.6416	0.0	NaN	NaN	1.0000000000018117	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000018117	1.000000000002917	1.000000000004694	1.000000000007559	1.0000000000121794	1.0000000000196125	1.0000000000315754	1.0000000000508458	1.0000000000818747	1.0000000001318405	1.0000000002123024	1.0000000003418763	1.0000000005505294	1.0000000008865155	1.000000001427622	1.000000002299054	1.0000000037026726	1.000000005963793	1.0000000096072073	1.000000015480357	1.0000000249539422	1.000000040251314	1.0000000649943104	1.0000001051243335	1.0000001704952288	1.0000002777330899	1.000000455642287	1.000000756156217	1.000001278546641	1.0000022290252621
0.0437	7.7737	0.0026	0.0	NaN	NaN	1.0000000000718194	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.000080430726426	1.000047906541773	1.000028968727707	1.0000176897953879	1.000010870175121	1.0000067060995472	1.0000041474717285	1.0000025690482706	1.0000015928774206	1.0000009882225718	1.0000006133245682	1.0000003807390343	1.0000002363891218	1.0000001467799462	1.000000091144462	1.0000000565990377	1.0000000351477099	1.000000021826847	1.0000000135546594	1.000000008417603	1.0000000052274436	1.0000000032463234	1.0000000020160202	1.0000000012519832	1.0000000007774992	1.0000000004828362	1.0000000002998553	1.0000000001862102	1.0000000001156348	1.0000000000718194
0.2458	0.0014	0.4698	0.03333333333333333	92.36708571873861	92.36708571873861	-1.5672477506784916	92.36708571873861	5.0	0.0	0.0	1.0	24.0	330.2583369708459	1.0000000045921833	1.0000000073947222	1.0000000119077133	1.0000000191752845	1.0000000308790906	1.0000000497282409	1.000000080088005	1.0000001289951217	1.0000002078001309	1.0000003348310476	1.0000005397327443	1.0000008705842702	1.0000014057006321	1.0000022735329939	1.0000036870930658	1.000006005794081	1.0000098526828445	1.0000163535998898	1.0000276743809398	1.0000483866933851	1.0000895549009456	1.0001841274286272	1.0004708990401774	1.0021915640503305	-1.5672477506784916	NaN	NaN	NaN	NaN	NaN
245.8244	1.3824	469.7589	0.0	NaN	NaN	1.0000000000000042	0.0016102620275609393	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000000044	1.0000000000000042	1.0000000000000129	1.0000000000000215	1.0000000000000302	1.0000000000000477	1.0000000000000824	1.00000000000013	1.0000000000002123	1.0000000000003337	1.0000000000005331	1.0000000000008626	1.0000000000013913	1.0000000000022367	1.0000000000035976	1.0000000000057863	1.0000000000093145	1.0000000000149967	1.000000000024155	1.0000000000388918	1.0000000000626306	1.0000000001008678	1.0000000001624711	1.0000000002617655	1.0000000004218572	1.000000000680181	1.0000000010976173	1.0000000017735338	1.00000000287171	1.0000000046657709
7.7737	0.0437	0.0149	0.0	NaN	NaN	1.000000073484318	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000799831235	1.0000001288971883	1.0000002078267087	1.0000003353528624	1.0000005418198685	1.0000008771985414	1.0000014248730893	1.0000023268648195	1.0000038327548022	1.0000064020597632	1.0000109396975774	1.000019403780492	1.0000366174818947	1.0000768109691098	1.0001948895955748	1.0007265208003064	1.0078620969048828	1.0000515597397632	1.0000244881240647	1.0000125539582723	1.000006828417194	1.0000038800045967	1.0000022734447043	1.0000013600511886	1.0000008248031367	1.000000504615163	1.000000310452254	1.0000001916713068	1.0000001185978675	1.000000073484318
0.0078	43.7144	14.8551	0.0	NaN	NaN	1.0000103057020053	0.001	7.0	0.0	7.0	0.0	16.0	NaN	1.0000103057020053	1.0000319368582047	1.0001937405521317	1.0007087109670092	1.0012279403208084	1.0020012992887728	1.0032417385683208	1.0052547135990288	1.0085458686964446	1.013982564091325	1.0231153684788648	1.0389028264224902	1.067632186391848	1.1254271201400268	1.272594963193027	2.5038103881604012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0184	0.0184	0.0063	0.0	NaN	NaN	1.0000000735196164	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	1.0037802902494424	1.0075745999202215	1.0181116029067565	1.0669968835219727	NaN	1.0204086680609876	1.0093897267125858	1.004612859611303	1.0023978123341952	1.0013085069404644	1.0007426488545175	1.0004341139804924	1.0002591177744151	1.0001568693018494	1.0000958556997788	1.0000589248255447	1.000036360571686	1.0000224907425392	1.0000139324973254	1.0000086389579184	1.0000053597867835	1.0000033265311903	1.0000020650658226	1.0000012821452817	1.000000796119949	1.0000004943600045	1.0000003069889905	1.0000001906388207	1.00000011838742	1.0000000735196164
18.4342	18.4342	6.2643	0.0	NaN	NaN	1.0000000037054988	0.001	5.0	0.0	6.0	0.0	19.0	NaN	1.0000000037054988	1.000000005968149	1.000000009613726	1.0000000154895763	1.0000000249654974	1.0000000402613003	1.00000006498803	1.0000001050559424	1.000000170232887	1.000000276910826	1.000000453260283	1.0000007494867185	1.0000012600680048	1.0000021774857804	1.0000039411760804	1.0000077336578646	1.0000176493431274	1.0000559922803058	1.0005618278626058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
582.9415	0.5829	0.1981	0.0	NaN	NaN	1.0000000000161064	0.001	3.0	0.0	1.0	0.0	26.0	NaN	1.0000000000161064	1.000000000025928	1.0000000000417348	1.000000000067212	1.000000000108236	1.0000000001743037	1.0000000002807063	1.0000000004521017	1.0000000007282313	1.000000001173255	1.0000000018908024	1.000000003048779	1.0000000049199254	1.0000000079499238	1.0000000128732516	1.0000000209170172	1.0000000341750979	1.000000056337519	1.0000000942261125	1.0000001613536766	1.0000002871967062	1.0000005451695517	1.0000011553087207	1.0000029877288883	1.0000116133927912	1.0001444753882196	NaN	NaN	NaN	NaN
0.5829	582.9415	198.0957	0.3	0.30391953823131973	13.73823795883263	-0.5130688634654273	13.73823795883263	6.0	0.0	3.0	9.0	12.0	0.31940213991679944	1.0000000048382456	1.0000000078359708	1.000000012736301	1.000000020821277	1.0000000343624784	1.000000057605006	1.0000000991431122	1.0000001785762171	1.0000003493810954	1.000000806248108	1.0000027853192242	1.000069079150349	-0.004475976236721754	-0.007022076509842988	-0.011301080331056038	-0.018487721403351854	-0.03076709170052886	-0.05254507358463113	-0.09407451965752961	-0.18654328491170646	-0.5130688634654273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.1037	0.1037	1.114	0.1	1.2689610031679222	3.2903445623126686	-0.8223315053308411	3.2903445623126686	9.0	0.0	3.0	3.0	15.0	9.65461669348088	1.0000001499419675	1.0000002416938807	1.0000003898348984	1.0000006294126105	1.0000010178882486	1.0000016504903888	1.0000026877451489	1.000004407543157	1.0000073110889	1.0000123603591655	1.000021581218601	1.0000398701829507	1.000081830744702	1.00020945697463	1.0009890469037057	-0.11297187286536874	-0.2319500368391058	-0.8223315053308411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
103.6633	103.6633	0.0011	0.0	NaN	NaN	1.0000505287181212	0.001	13.0	0.0	15.0	0.0	2.0	NaN	1.0000505287181212	1.0010281992928416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.2781	0.0033	35.2269	0.0	NaN	NaN	1.0000000000001517	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000001517	1.0000000000002385	1.0000000000003901	1.0000000000006284	1.000000000001014	1.000000000001634	1.0000000000026352	1.0000000000042433	1.0000000000068352	1.0000000000110134	1.0000000000177274	1.0000000000285456	1.0000000000459652	1.000000000074021	1.0000000001191889	1.000000000191927	1.0000000003090743	1.0000000004977245	1.0000000008015373	1.0000000012909183	1.000000002079301	1.0000000033497178	1.000000005397864	1.0000000087021454	1.0000000140391687	1.0000000226755412	1.0000000366930082	1.0000000595551495	1.0000000971364367	1.0000001597039438
0.0033	3.2781	0.0352	0.0	NaN	NaN	1.0000000023056466	1000.0	15.0	0.0	0.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0000018170137717	1.0000011283816432	1.0000007007384508	1.0000004351682656	1.0000002702460171	1.0000001678270358	1.0000001042233067	1.0000000647243878	1.0000000401949205	1.0000000249617222	1.000000015501647	1.0000000096267854	1.000000005978391	1.000000003712685	1.0000000023056466
0.005	0.005	9.6466	0.0	NaN	NaN	1.0000000019436244	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000019436244	1.0000000031300775	1.0000000050411038	1.000000008119889	1.0000000130810984	1.0000000210794322	1.0000000339835091	1.00000005482654	1.000000088556224	1.000000143305808	1.0000002326104516	1.0000003794348835	1.0000006239315151	1.0000010396063468	1.00000177062137	1.0000031298489376	1.0000059043634646	1.0000125588588722	1.0000339287016375	1.0001453944089755	1.000576125524246	1.0010799263286203	1.0017790379193567	1.0028872156696917	1.0046799559339201	1.007604511110765	1.0124211345255412	1.0204730872642636	1.0342760757801013	1.0590124950752402
5.0481	5.0481	0.0096	0.0	NaN	NaN	1.0000000004083427	1000.0	2.0	0.0	0.0	0.0	28.0	NaN	1.0000458533764054	1.0000929675039085	1.000221544182368	1.0007223962917662	1.0050862618861294	NaN	NaN	1.0000265317203867	1.0000134860623189	1.00000728809487	1.0000041219300044	1.0000024074479004	1.000001437137432	1.0000008703407175	1.0000005320017848	1.0000003271171394	1.0000002018887395	1.0000001248923587	1.0000000773737772	1.0000000479785287	1.0000000297677727	1.0000000184755988	1.000000011469542	1.000000007121189	1.000000004421763	1.0000000027457598	1.0000000017050734	1.0000000010588426	1.0000000006575387	1.0000000004083427
159.6339	0.1596	305.0528	0.0	NaN	NaN	0.9999999999999869	0.0016102620275609393	0.0	0.0	0.0	0.0	28.0	NaN	1.0	0.9999999999999869	1.0000000000000042	1.0000000000000215	1.0000000000000087	1.0000000000000173	1.0000000000000346	1.0000000000000564	1.0000000000000866	1.0000000000001388	1.0000000000002254	1.0000000000003597	1.0000000000005809	1.0000000000009406	1.000000000001517	1.0000000000024445	1.0000000000039224	1.0000000000063236	1.0000000000101854	1.0000000000163922	1.0000000000264002	1.000000000042515	1.0000000000684601	1.0000000001102471	1.0000000001775717	1.0000000002860463	1.0000000004608658	1.000000000742816	1.0000000011979346	1.00000000193369
